1.44531	6.36849	6.39279	2.53223	3.45075	1.30403	1.2012
1.44922	6.34686	6.37132	2.52481	3.44336	1.29724	1.19942
1.45313	6.32537	6.35	2.51742	3.43598	1.29052	1.19765
1.45703	6.30401	6.3288	2.51008	3.42861	1.28385	1.19589
1.46094	6.28279	6.30774	2.50278	3.42125	1.27724	1.19414
1.46484	6.26171	6.28682	2.49552	3.4139	1.27068	1.19241
1.46875	6.24076	6.26602	2.48829	3.40656	1.26417	1.1907
1.47266	6.21994	6.24535	2.48111	3.39923	1.25772	1.18899
1.47656	6.19926	6.22481	2.47397	3.39191	1.25133	1.1873
1.48047	6.1787	6.2044	2.46686	3.3846	1.24498	1.18562
1.48438	6.15827	6.18411	2.45979	3.37731	1.23869	1.18396
1.48828	6.13797	6.16395	2.45276	3.37002	1.23244	1.18231
1.49219	6.1178	6.14391	2.44577	3.36275	1.22625	1.18067
1.49609	6.09775	6.12399	2.43882	3.35549	1.22011	1.17904
1.5	6.07782	6.10419	2.4319	3.34823	1.21402	1.17742
1.50391	6.05802	6.08452	2.42503	3.34099	1.20797	1.17582
1.50781	6.03834	6.06496	2.41818	3.33376	1.20197	1.17422
1.51172	6.01878	6.04552	2.41138	3.32654	1.19603	1.17264
1.51563	5.99934	6.0262	2.40461	3.31933	1.19012	1.17107
1.51953	5.98002	6.00699	2.39788	3.31214	1.18427	1.16951
1.52344	5.96082	5.9879	2.39118	3.30495	1.17846	1.16797
1.52734	5.94173	5.96892	2.38452	3.29778	1.17269	1.16643
1.53125	5.92276	5.95005	2.37789	3.29062	1.16697	1.1649
1.53516	5.9039	5.9313	2.3713	3.28346	1.1613	1.16339
1.53906	5.88515	5.91265	2.36474	3.27632	1.15567	1.16188
1.54297	5.86652	5.89412	2.35822	3.26919	1.15008	1.16038
1.54688	5.848	5.87569	2.35173	3.26208	1.14453	1.1589
1.55078	5.82959	5.85737	2.34528	3.25497	1.13903	1.15742
1.55469	5.81129	5.83916	2.33886	3.24788	1.13357	1.15596
1.55859	5.79309	5.82105	2.33247	3.24079	1.12815	1.1545
1.5625	5.77501	5.80305	2.32612	3.23372	1.12277	1.15305
1.56641	5.75703	5.78515	2.3198	3.22666	1.11744	1.15161
1.57031	5.73915	5.76736	2.31351	3.21962	1.11214	1.15019
1.57422	5.72138	5.74967	2.30725	3.21258	1.10688	1.14877
1.57813	5.70372	5.73208	2.30103	3.20555	1.10166	1.14735
1.58203	5.68616	5.71459	2.29484	3.19854	1.09648	1.14595
1.58594	5.66869	5.69719	2.28868	3.19154	1.09134	1.14456
1.58984	5.65133	5.6799	2.28255	3.18455	1.08624	1.14317
1.59375	5.63407	5.66271	2.27645	3.17757	1.08117	1.1418
1.59766	5.61691	5.64561	2.27039	3.17061	1.07614	1.14043
1.60156	5.59985	5.62861	2.26435	3.16365	1.07115	1.13907
1.60547	5.58289	5.6117	2.25835	3.15671	1.0662	1.13772
1.60938	5.56602	5.59489	2.25237	3.14978	1.06128	1.13637
1.61328	5.54925	5.57817	2.24643	3.14286	1.05639	1.13503
1.61719	5.53257	5.56155	2.24051	3.13595	1.05154	1.13371
1.62109	5.51599	5.54501	2.23463	3.12906	1.04673	1.13238
1.625	5.4995	5.52857	2.22877	3.12218	1.04195	1.13107
1.62891	5.4831	5.51222	2.22295	3.1153	1.03721	1.12976
1.63281	5.4668	5.49596	2.21715	3.10845	1.0325	1.12846
1.63672	5.45058	5.47979	2.21138	3.1016	1.02782	1.12717
1.64063	5.43446	5.4637	2.20564	3.09476	1.02318	1.12589
1.64453	5.41843	5.44771	2.19993	3.08794	1.01857	1.12461
1.64844	5.40248	5.4318	2.19425	3.08113	1.01399	1.12334
1.65234	5.38663	5.41598	2.18859	3.07433	1.00944	1.12207
1.65625	5.37086	5.40024	2.18297	3.06754	1.00493	1.12081
1.66016	5.35518	5.38459	2.17737	3.06077	1.00044	1.11956
