0.483809915     0.483809915
0.483809915     0.516190085
0.483809915     0.451497650
0.483809915     0.548502350
0.483809915     0.419388822
0.483809915     0.580611178
0.483809915     0.387618105
0.483809915     0.612381895
0.483809915     0.356318756
0.483809915     0.643681244
0.483809915     0.325622057
0.483809915     0.674377943
0.483809915     0.295656759
0.483809915     0.704343241
0.483809915     0.266548548
0.483809915     0.733451452
0.483809915     0.238419513
0.483809915     0.761580487
0.483809915     0.211387637
0.483809915     0.788612363
0.483809915     0.185566302
0.483809915     0.814433698
0.483809915     0.161063810
0.483809915     0.838936190
0.483809915     0.137982935
0.483809915     0.862017065
0.483809915     0.116420484
0.483809915     0.883579516
0.483809915     0.096466898
0.483809915     0.903533102
0.483809915     0.078205869
0.483809915     0.921794131
0.483809915     0.061713990
0.483809915     0.938286010
0.483809915     0.047060432
0.483809915     0.952939568
0.483809915     0.034306655
0.483809915     0.965693345
0.483809915     0.023506148
0.483809915     0.976493852
0.483809915     0.014704204
0.483809915     0.985295796
0.483809915     0.007937708
0.483809915     0.992062292
0.483809915     0.003234914
0.483809915     0.996765086
0.483809915     0.000614496
0.483809915     0.999385504
0.451497650     0.483809915
0.451497650     0.516190085
0.451497650     0.451497650
0.451497650     0.548502350
0.451497650     0.419388822
0.451497650     0.580611178
0.451497650     0.387618105
0.451497650     0.612381895
0.451497650     0.356318756
0.451497650     0.643681244
0.451497650     0.325622057
0.451497650     0.674377943
0.451497650     0.295656759
0.451497650     0.704343241
0.451497650     0.266548548
0.451497650     0.733451452
0.451497650     0.238419513
0.451497650     0.761580487
0.451497650     0.211387637
0.451497650     0.788612363
0.451497650     0.185566302
0.451497650     0.814433698
0.451497650     0.161063810
0.451497650     0.838936190
0.451497650     0.137982935
0.451497650     0.862017065
0.451497650     0.116420484
0.451497650     0.883579516
0.451497650     0.096466898
0.451497650     0.903533102
0.451497650     0.078205869
0.451497650     0.921794131
0.451497650     0.061713990
0.451497650     0.938286010
0.451497650     0.047060432
0.451497650     0.952939568
0.451497650     0.034306655
0.451497650     0.965693345
0.451497650     0.023506148
0.451497650     0.976493852
0.451497650     0.014704204
0.451497650     0.985295796
0.451497650     0.007937708
0.451497650     0.992062292
0.451497650     0.003234914
0.451497650     0.996765086
0.451497650     0.000614496
0.451497650     0.999385504
0.419388822     0.483809915
0.419388822     0.516190085
0.419388822     0.451497650
0.419388822     0.548502350
0.419388822     0.419388822
0.419388822     0.580611178
0.419388822     0.387618105
0.419388822     0.612381895
0.419388822     0.356318756
0.419388822     0.643681244
0.419388822     0.325622057
0.419388822     0.674377943
0.419388822     0.295656759
0.419388822     0.704343241
0.419388822     0.266548548
0.419388822     0.733451452
0.419388822     0.238419513
0.419388822     0.761580487
0.419388822     0.211387637
0.419388822     0.788612363
0.419388822     0.185566302
0.419388822     0.814433698
0.419388822     0.161063810
0.419388822     0.838936190
0.419388822     0.137982935
0.419388822     0.862017065
0.419388822     0.116420484
0.419388822     0.883579516
0.419388822     0.096466898
0.419388822     0.903533102
0.419388822     0.078205869
0.419388822     0.921794131
0.419388822     0.061713990
0.419388822     0.938286010
0.419388822     0.047060432
0.419388822     0.952939568
0.419388822     0.034306655
0.419388822     0.965693345
0.419388822     0.023506148
0.419388822     0.976493852
0.419388822     0.014704204
0.419388822     0.985295796
0.419388822     0.007937708
0.419388822     0.992062292
0.419388822     0.003234914
0.419388822     0.996765086
0.419388822     0.000614496
0.419388822     0.999385504
0.387618105     0.483809915
0.387618105     0.516190085
0.387618105     0.451497650
0.387618105     0.548502350
0.387618105     0.419388822
0.387618105     0.580611178
0.387618105     0.387618105
0.387618105     0.612381895
0.387618105     0.356318756
0.387618105     0.643681244
0.387618105     0.325622057
0.387618105     0.674377943
0.387618105     0.295656759
0.387618105     0.704343241
0.387618105     0.266548548
0.387618105     0.733451452
0.387618105     0.238419513
0.387618105     0.761580487
0.387618105     0.211387637
0.387618105     0.788612363
0.387618105     0.185566302
0.387618105     0.814433698
0.387618105     0.161063810
0.387618105     0.838936190
0.387618105     0.137982935
0.387618105     0.862017065
0.387618105     0.116420484
0.387618105     0.883579516
0.387618105     0.096466898
0.387618105     0.903533102
0.387618105     0.078205869
0.387618105     0.921794131
0.387618105     0.061713990
0.387618105     0.938286010
0.387618105     0.047060432
0.387618105     0.952939568
0.387618105     0.034306655
0.387618105     0.965693345
0.387618105     0.023506148
0.387618105     0.976493852
0.387618105     0.014704204
0.387618105     0.985295796
0.387618105     0.007937708
0.387618105     0.992062292
0.387618105     0.003234914
0.387618105     0.996765086
0.387618105     0.000614496
0.387618105     0.999385504
0.356318756     0.483809915
0.356318756     0.516190085
0.356318756     0.451497650
0.356318756     0.548502350
0.356318756     0.419388822
0.356318756     0.580611178
0.356318756     0.387618105
0.356318756     0.612381895
0.356318756     0.356318756
0.356318756     0.643681244
0.356318756     0.325622057
0.356318756     0.674377943
0.356318756     0.295656759
0.356318756     0.704343241
0.356318756     0.266548548
0.356318756     0.733451452
0.356318756     0.238419513
0.356318756     0.761580487
0.356318756     0.211387637
0.356318756     0.788612363
0.356318756     0.185566302
0.356318756     0.814433698
0.356318756     0.161063810
0.356318756     0.838936190
0.356318756     0.137982935
0.356318756     0.862017065
0.356318756     0.116420484
0.356318756     0.883579516
0.356318756     0.096466898
0.356318756     0.903533102
0.356318756     0.078205869
0.356318756     0.921794131
0.356318756     0.061713990
0.356318756     0.938286010
0.356318756     0.047060432
0.356318756     0.952939568
0.356318756     0.034306655
0.356318756     0.965693345
0.356318756     0.023506148
0.356318756     0.976493852
0.356318756     0.014704204
0.356318756     0.985295796
0.356318756     0.007937708
0.356318756     0.992062292
0.356318756     0.003234914
0.356318756     0.996765086
0.356318756     0.000614496
0.356318756     0.999385504
0.325622057     0.483809915
0.325622057     0.516190085
0.325622057     0.451497650
0.325622057     0.548502350
0.325622057     0.419388822
0.325622057     0.580611178
0.325622057     0.387618105
0.325622057     0.612381895
0.325622057     0.356318756
0.325622057     0.643681244
0.325622057     0.325622057
0.325622057     0.674377943
0.325622057     0.295656759
0.325622057     0.704343241
0.325622057     0.266548548
0.325622057     0.733451452
0.325622057     0.238419513
0.325622057     0.761580487
0.325622057     0.211387637
0.325622057     0.788612363
0.325622057     0.185566302
0.325622057     0.814433698
0.325622057     0.161063810
0.325622057     0.838936190
0.325622057     0.137982935
0.325622057     0.862017065
0.325622057     0.116420484
0.325622057     0.883579516
0.325622057     0.096466898
0.325622057     0.903533102
0.325622057     0.078205869
0.325622057     0.921794131
0.325622057     0.061713990
0.325622057     0.938286010
0.325622057     0.047060432
0.325622057     0.952939568
0.325622057     0.034306655
0.325622057     0.965693345
0.325622057     0.023506148
0.325622057     0.976493852
0.325622057     0.014704204
0.325622057     0.985295796
0.325622057     0.007937708
0.325622057     0.992062292
0.325622057     0.003234914
0.325622057     0.996765086
0.325622057     0.000614496
0.325622057     0.999385504
0.295656759     0.483809915
0.295656759     0.516190085
0.295656759     0.451497650
0.295656759     0.548502350
0.295656759     0.419388822
0.295656759     0.580611178
0.295656759     0.387618105
