76 1.0000000000e+00 1.0256736933e+01 6.0000000000e-01
76 1.0039062500e+00 1.0203586336e+01 5.9922118219e-01
76 1.0078125000e+00 1.0150970180e+01 5.9844719286e-01
76 1.0117187500e+00 1.0098880325e+01 5.9767797589e-01
76 1.0156250000e+00 1.0047308892e+01 5.9691347747e-01
76 1.0195312500e+00 9.9962481428e+00 5.9615364446e-01
76 1.0234375000e+00 9.9456904690e+00 5.9539842424e-01
76 1.0273437500e+00 9.8956284621e+00 5.9464776573e-01
76 1.0312500000e+00 9.8460548446e+00 5.9390161851e-01
76 1.0351562500e+00 9.7969624368e+00 5.9315993226e-01
76 1.0390625000e+00 9.7483442326e+00 5.9242265797e-01
76 1.0429687500e+00 9.7001933729e+00 5.9168974760e-01
76 1.0468750000e+00 9.6525028783e+00 5.9096114999e-01
76 1.0507812500e+00 9.6052665474e+00 5.9023682463e-01
76 1.0546875000e+00 9.5584774678e+00 5.8951671893e-01
76 1.0585937500e+00 9.5121295049e+00 5.8880079104e-01
76 1.0625000000e+00 9.4662163977e+00 5.8808899606e-01
76 1.0664062500e+00 9.4207318504e+00 5.8738128735e-01
76 1.0703125000e+00 9.3756698211e+00 5.8667762113e-01
76 1.0742187500e+00 9.3310244603e+00 5.8597795550e-01
76 1.0781250000e+00 9.2867902296e+00 5.8528225240e-01
76 1.0820312500e+00 9.2429602292e+00 5.8459045125e-01
76 1.0859375000e+00 9.1995313884e+00 5.8390255091e-01
76 1.0898437500e+00 9.1564951771e+00 5.8321846287e-01
76 1.0937500000e+00 9.1138476021e+00 5.8253816942e-01
76 1.0976562500e+00 9.0715842173e+00 5.8186164493e-01
76 1.1015625000e+00 9.0296985074e+00 5.8118882968e-01
76 1.1054687500e+00 8.9881854074e+00 5.8051968615e-01
76 1.1093750000e+00 8.9470401447e+00 5.7985418063e-01
76 1.1132812500e+00 8.9062578525e+00 5.7919227704e-01
76 1.1171875000e+00 8.8658339156e+00 5.7853394250e-01
76 1.1210937500e+00 8.8257634701e+00 5.7787913925e-01
76 1.1250000000e+00 8.7860414843e+00 5.7722782589e-01
76 1.1289062500e+00 8.7466631698e+00 5.7657996410e-01
76 1.1328125000e+00 8.7076243218e+00 5.7593552434e-01
76 1.1367187500e+00 8.6689204634e+00 5.7529447182e-01
76 1.1406250000e+00 8.6305470490e+00 5.7465676977e-01
76 1.1445312500e+00 8.5925000256e+00 5.7402238885e-01
76 1.1484375000e+00 8.5547748595e+00 5.7339129095e-01
76 1.1523437500e+00 8.5173676893e+00 5.7276344840e-01
76 1.1562500000e+00 8.4802742422e+00 5.7213882595e-01
76 1.1601562500e+00 8.4434909798e+00 5.7151739997e-01
76 1.1640625000e+00 8.4070120812e+00 5.7089910750e-01
76 1.1679687500e+00 8.3708371814e+00 5.7028397735e-01
76 1.1718750000e+00 8.3349583119e+00 5.6967190851e-01
76 1.1757812500e+00 8.2993741114e+00 5.6906291163e-01
76 1.1796875000e+00 8.2640814233e+00 5.6845696635e-01
76 1.1835937500e+00 8.2290745005e+00 5.6785400705e-01
76 1.1875000000e+00 8.1943505866e+00 5.6725401880e-01
76 1.1914062500e+00 8.1599070864e+00 5.6665698898e-01
76 1.1953125000e+00 8.1257400211e+00 5.6606288046e-01
76 1.1992187500e+00 8.0918452953e+00 5.6547165334e-01
76 1.2031250000e+00 8.0582197383e+00 5.6488328317e-01
76 1.2070312500e+00 8.0248604020e+00 5.6429774887e-01
76 1.2109375000e+00 7.9917643244e+00 5.6371502859e-01
76 1.2148437500e+00 7.9589279763e+00 5.6313508994e-01
76 1.2187500000e+00 7.9263478632e+00 5.6255790051e-01
76 1.2226562500e+00 7.8940207728e+00 5.6198343228e-01
76 1.2265625000e+00 7.8619441015e+00 5.6141166752e-01
76 1.2304687500e+00 7.8301147366e+00 5.6084257894e-01
76 1.2343750000e+00 7.7985300743e+00 5.6027614784e-01
